_id,id,text,label,,,,,,
ObjectId(5cda3bbe5e75395dc86f659e),1.13E+18,I need a vacation.,,,,,,,
ObjectId(5cda3bbe5e75395dc86f65a0),1.13E+18,@LinBrehmer @MastStore Lin - Good to know another Chicagoan loves it at the Mast!  Just down the road “a piece�?from our vacation home. Valley of the Cross...,,,,,,,
ObjectId(5cda3bbe5e75395dc86f65a2),1.13E+18,Olcott - Newfane Vacation Homes   🏡 - https://t.co/SIvsp3K647 https://t.co/7wUEkKeUgz,,,,,,,
ObjectId(5cda3bbe5e75395dc86f65a4),1.13E+18,"Some people own vacation homes when others don't have a place to sleep, that's bad. Ladies hit the DMs for a woke king.",,,,,,,
ObjectId(5cda3bbe5e75395dc86f65a6),1.13E+18,"Bonding with my assistants after vacation is always a positive. Stanley Woodruff and Diamon always remind me to take a break, clear my mind and recharge my creativity. Sometimes you need�?https://t.co/HW1hDO8j0z",,,,,,,
ObjectId(5cda3bbe5e75395dc86f65a8),1.13E+18,Teases Step Brother On Vacation Teen squirt,,,,,,,
ObjectId(5cda3bbe5e75395dc86f65aa),1.13E+18,"@DrPineapplez Not sure if it’s video worthy, but after just getting back from vacation and running Playground for the first time to explore the newness of the map, it surprises me how much “pump�?there is in Tilted. Double Pump Buffet and Pump Gym?? Maybe they’ll bring it back eventually? https://t.co/qCjY7VBocw",,,,,,,
ObjectId(5cda3bbe5e75395dc86f65ac),1.13E+18,"What do you do when you are single,on a long vacation, internship not certain yet, alone at home with such weird weather making you feel someway bii 🤷‍♀️🤦🏻‍♀️🤦🏻‍♀️🤦🏻‍♀️🙁🙁�?,
ObjectId(5cda3bbe5e75395dc86f65ae),1128009277937840128,To celebrate the release of @PomsMovie on May 10"," I've just entered this sweepstakes for the chance to win a #PomsWithMoms @PrincessCruises vacation for four in a mini-suite: https://t.co/v1bSwYHCl3""",,,,,,
ObjectId(5cda3bbe5e75395dc86f65b0),1.13E+18,@Mets I have a birthday present for him. A vacation forever so he won't come back and putting this team to the ground,,,,,,,
ObjectId(5cda3bbe5e75395dc86f65b2),1.13E+18,@IndisposedToday Must be nice. I'd love a vacation from me.,,,,,,,
ObjectId(5cda3bbe5e75395dc86f65b4),1.13E+18,HELLO SUMMER VACATION,,,,,,,
ObjectId(5cda3bbe5e75395dc86f65b6),1.13E+18,@2KeyChainz__ Where are you going? I’m trying to plan a vacation too... just cus 😂,,,,,,,
ObjectId(5cda3bbe5e75395dc86f65b8),1.13E+18,@epicanime009 @Heroic_Spirit Temporary vacation from what? My current vacation?,,,,,,,
ObjectId(5cda3bbe5e75395dc86f65ba),1.13E+18,Hahaha vacation starts now,,,,,,,
ObjectId(5cda3bbe5e75395dc86f65bc),1.13E+18,"Girl: Drago, we go on vacation, get tickets
Drago: Did you ask for a double seat for me?
Girl: Double seat? For what?
Drago: Well ... for the twins https://t.co/cWHjZ3coVZ",,,,,,,
ObjectId(5cda3bbe5e75395dc86f65be),1.13E+18,@Shonduras @BransonBowler Nothing better than living in the moment.  Enjoy the vacation.,,,,,,,
ObjectId(5cda3bbe5e75395dc86f65c0),1.13E+18,I really just need a year long vacation right about now,,,,,,,
ObjectId(5cda3bbe5e75395dc86f65c2),1.13E+18,"Demi Lovato posts another set of photos in barely-there leopard-print bikini
Singer Demi Lovato posted another set of steamy bikini snaps to her 71 million followers while on vacation in Bora Bora.
https://t.co/M3z6mTOQzk https://t.co/A0hsqAdSxy",,,,,,,
ObjectId(5cda3bbe5e75395dc86f65c4),1.13E+18,first time losing your virginity hotel adult popular adult tv shows hottest young teens adult vacation packages all inclusive local dating sites https://t.co/97ckIxfO9e,,,,,,,
ObjectId(5cda3bbe5e75395dc86f65c6),1.13E+18,The kids getting A House and a vacation for Christmas,,,,,,,
ObjectId(5cda3bbe5e75395dc86f65c8),1.13E+18,I’m about to drop hell of money on this vacation trip in July,,,,,,,
ObjectId(5cda3bbe5e75395dc86f65ca),1.13E+18,@miliman12photos @theouterbanks @funtravelchat @RoarLoudTravel @SouthernerSays @DanaHFreeman @always5star @KaraDiDomizio @RickGriffin Nice! Do you have any pointers?! I am getting ready to embark on a parent and in-laws vacation. #familytravel #MondayMotivation #funtravelchat,,,,,,,
ObjectId(5cda3bbe5e75395dc86f65cc),1.13E+18,First full vacation day has been great. I fell asleep on the beach and now I’m very tan.,,,,,,,
ObjectId(5cda3bbe5e75395dc86f65ce),1.13E+18,top books for young teens online dating personals adults only los angeles adults only mexico vacation packages what does losing your virginity look like toys for women https://t.co/J5asiUog21,,,,,,,
ObjectId(5cda3bbe5e75395dc86f65d0),1.13E+18,Some guys go on vacation during the off-season. Some guys train and work out. Some guys go visit their family overseas. Josh Jackson gets arrested because he was too cheap to buy VIP tickets.,,,,,,,
ObjectId(5cda3bc05e75395dc86f6610),1.13E+18,#Vacation or Staycation with a Wanigas Vacation Loan! ✈️🌴🌎 #MondayMotivation #Travel #PersonalLoan https://t.co/N6DLthDt4O https://t.co/RcBsaxUDrh,,,,,,,
ObjectId(5cda3bc05e75395dc86f6611),1.13E+18,"MY VACATION VLOG 🌴 Don’t forget to Like, Comment &amp; Subscribe 🌸https://t.co/koRV9c6HlM via @YouTube",,,,,,,
ObjectId(5cda3bc05e75395dc86f6612),1.13E+18,2 weeks till VACATION!,,,,,,,
ObjectId(5cda3bc05e75395dc86f6613),1.13E+18,teen news tiffany teen adult couples vacation adult adult adult adult upcoming first person movie older women dating https://t.co/4OMRB3bnqf,,,,,,,
ObjectId(5cda3bc05e75395dc86f6614),1.13E+18,@bookjunkie1102 😂 you need your vacation so bad,,,,,,,
ObjectId(5cda3bc05e75395dc86f6615),1.13E+18,4 daysssss until our mini vacation!! 🥰👨‍👩‍👧‍👦✈️🌴☀�?,,,,,,,
ObjectId(5cda3bc05e75395dc86f6616),1.13E+18,Josie is no longer on a vacation far away.  Wah! https://t.co/oGBUgYqm1D,,,,,,,
ObjectId(5cda3bc05e75395dc86f6617),1.13E+18,Y’all I know my websites down. I purposely did not pay for it cause I’m going on a vacation. 😭,,,,,,,
ObjectId(5cda3bc05e75395dc86f6618),1.13E+18,My chair and CH are on vacation and I have an academic diplomacy dilemma. I know I’m allowed to text if I need something (C: “Please call me if you need anything. Even if it’s a minor anything.�? but I don’t want to bother them so this is me patiently waiting for them to be back: https://t.co/L5F9RtUylK,,,,,,,
ObjectId(5cda3bc05e75395dc86f6619),1.13E+18,@Delta National Lampoons Vacation has to be the greatest summer movie ever. Classic Chevy Chase! https://t.co/mS9JCCiAfl,,,,,,,
ObjectId(5cda3bc05e75395dc86f661a),1.13E+18,"Going down my vacation checklist:
☑️ Literally suplexed my boyfriend into the bed",,,,,,,
ObjectId(5cda3bc05e75395dc86f661b),1.13E+18,@sorayaxyoongi @BTS_twt Imma really wanna go on a vacation 😭😭😭😭 Sora unnie will you join me?????,,,,,,,
ObjectId(5cda3bc05e75395dc86f661c),1.13E+18,"Just look, that`s outstanding!
#picoftheday #vacation #summertime #sky #surfing #bikini #holiday #islandlife https://t.co/FxdPNkmzhC",,,,,,,
ObjectId(5cda3bc05e75395dc86f661d),1.13E+18,I woke up up mad late today &amp; still have a lot to do before we leave for vacation Wednesday 🙄🙄🙄🤦🏻‍♀�?,,,,,,,
ObjectId(5cda3bc05e75395dc86f661e),1.13E+18,adult match school girl halloween costume accessories lost virginity first time adult only vacation destinations harrd core free phone dating https://t.co/zVJJbhGX7e,,,,,,,
ObjectId(5cda3bc05e75395dc86f661f),1.13E+18,@ThatKevinSmith @affleckspalace MCR is an amazing city. Been there on vacation multiple times and every time find something even more fun about it.,,,,,,,
ObjectId(5cda3bc05e75395dc86f6620),1.13E+18,i need a vacation,,,,,,,
ObjectId(5cda3bc05e75395dc86f6621),1.13E+18,@KatePettersen_ Absolutely. I have NEVER vacationed in Canada using a flight. But I have been about 20+ times to US and MX to spend my money and vacation.,,,,,,,
ObjectId(5cda3bc05e75395dc86f6622),1.13E+18,I can’t wait to go on vacation in August.,,,,,,,
ObjectId(5cda3bc05e75395dc86f6623),1.13E+18,New #sex  #video:  Desi Mallu Office Babe Enjoyed on Vacation - Part 9 https://t.co/Jrny9xJU14 #porn #xxx #3x,,,,,,,
ObjectId(5cda3bc05e75395dc86f6624),1.13E+18,So glad we booked our next vacation I’m ready to go ✈️,,,,,,,
ObjectId(5cda3bc05e75395dc86f6625),1.13E+18,I need to plan my vacation r two for the summer,,,,,,,
ObjectId(5cda3bc05e75395dc86f6626),1.13E+18,I’m back home safe and sound! Had an incredible time in Costa Rica and would recommend it to anyone looking for a nice beach vacation. I normally prefer more travel-style trips but man this was a nice getaway. I even made a new friend! 🐒🇨🇷🖤 https://t.co/jfV9PpBgdn,,,,,,,
ObjectId(5cda3bc05e75395dc86f6627),1.13E+18,im already ready for another vacation,,,,,,,
ObjectId(5cda3bc05e75395dc86f6628),1.13E+18,@killMOOSEkill @SupercardEdward This is what going on vacation with him is like. Do not go to Mania with Ed. (6 AM) https://t.co/KWQe9wr4xs,,,,,,,
ObjectId(5cda3bc05e75395dc86f6629),1.13E+18,"@SorenPetro 
Hunger does not take a vacation in the summer time. Shawnee Mission School District. We offer free  lunches for all children ages 1-18These meals, funded entirely by the U.S. Department of Agriculture will  provide a hot entree with a choice of numerous side dishes",,,,,,,
ObjectId(5cda3bc05e75395dc86f662a),1.13E+18,And the fact that I have paid vacation makes it that much better,,,,,,,
ObjectId(5cda3bc05e75395dc86f662b),1.13E+18,Sorry I haven't tweeted in awhile! I recently got back from vacation. I'll be tweeting more info about the game I'm working on again soon.,,,,,,,
ObjectId(5cda3bc05e75395dc86f662c),1.13E+18,"@TheUnholyOne61 I had fun on the cruise we went on a couple months ago and I'd do that again, I only got off the ship once at one of the two destinations in Mexico and only for about an hour before I went back. Colorado for snowboarding is the next vacation goal.",,,,,,,
ObjectId(5cda3bc05e75395dc86f662d),1.13E+18,Ready to take the trip of a lifetime?! Join us at Villa de la Luna in Costa Rica for a vacation you'll never forget. https://t.co/2dpkJxVpPF,,,,,,,
ObjectId(5cda3bc05e75395dc86f662e),1.13E+18,"My view for the week, much needed vacation. https://t.co/n7NA5W2Vqn",,,,,,,
ObjectId(5cda3bc05e75395dc86f662f),1.13E+18,Praying it doesn’t rain on vacation 🙌🏼 please please please,,,,,,,
ObjectId(5cda3bc05e75395dc86f6630),1.13E+18,@Radie_vie U don’t even know how much money I make fjshdhsh I’m dead sis if u making sm money then go on vacation or something cause u clearly need it,,,,,,,
ObjectId(5cda3bc05e75395dc86f6631),1.13E+18,Delayed vacation due to midyear. Made a questionable choicee,,,,,,,
ObjectId(5cda3bc15e75395dc86f6632),1.13E+18,Thinking about that trip to the #NewOrleans area. Before you book download the Discounted Vacations app from #GooglePlay and save! #retweet #vacation #saveontravel #travel #discounts #discountedvacation https://t.co/p4NGjK4EFj https://t.co/sLKy5MFwoG,,,,,,,
ObjectId(5cda3bc15e75395dc86f6633),1.13E+18,Would you rather have a free vacation or free iTunes music forever?,,,,,,,
ObjectId(5cda3bc15e75395dc86f6634),1.13E+18,"R2D2 shirt,Family vacation shirt,Disney Vacation Shirt,R2D2 ,Disney Shirt,Matching shirts,Matching vacation shirt https://t.co/8JOh960pEa https://t.co/cWr3bzgokJ",,,,,,,
ObjectId(5cda3bc15e75395dc86f6635),1.13E+18,Now that all of the exams are over he wonders what he would be doing during the summer vacation.,,,,,,,
ObjectId(5cda3bc15e75395dc86f6636),1.13E+18,I’m out of vacation days 😩,,,,,,,
ObjectId(5cda3bc15e75395dc86f6637),1.13E+18,@Okori_makuri @Heroic_Spirit No you dont. As the new supreme dictator of the world i grant you a temporary vacation,,,,,,,
ObjectId(5cda3bc15e75395dc86f6638),1.13E+18,@Shonduras @BransonBowler Vacation challenge find something to shred,,,,,,,
ObjectId(5cda3bc15e75395dc86f6639),1.13E+18,"I didn’t post anything about my mom on either mothers day, cause home girl hasn’t been here she’s been on vacation in Mexico living her best life like she doesn’t have starving kids at home 😭",,,,,,,
ObjectId(5cda3bc15e75395dc86f663a),1.13E+18,Vacation wishes: granted. Enter for a chance to win a trip to @DisneyAulani: https://t.co/hPq9c2YEOU https://t.co/wIWzFrGBFu,,,,,,,
ObjectId(5cda3bc15e75395dc86f663b),1.13E+18,This whole “having access to my work email 24/7�?thing really knows how to bring a vacation down 😓,,,,,,,
ObjectId(5cda3bc15e75395dc86f663c),1.13E+18,Follow my #NewTwitterAccount @DestynationT I want to help you plan you me next vacation.,,,,,,,
ObjectId(5cda3bc15e75395dc86f663d),1.13E+18,"I need a vacation to step back from all this work and refocus on my future , don’t invest urself in corporations that don’t care about you!",,,,,,,
ObjectId(5cda3bc15e75395dc86f663e),1.13E+18,So ready to go on vacation,,,,,,,
ObjectId(5cda3bc15e75395dc86f663f),1.13E+18,@kateyzeh Ugh I have never taken any time off and it's always been a mess. I'm too stubborn to take PTO for anything but vacation but am planning on taking a long weekend (2-3 days off) next time!,,,,,,,
ObjectId(5cda3bc15e75395dc86f6640),1.13E+18,"@joncoopertweets I sincerely believe he could round them all up, put them in a concentration camp,  have his voice piped in 24 hours a day, and tell them it was a vacation resort &amp; they'd be happy as little clams.

(Hmm... who determines how happy a clam is?)",,,,,,,
ObjectId(5cda3bc15e75395dc86f6641),1.13E+18,�?.. I'm booking you a one week long vacation and that's the end of it.�?https://t.co/br8AP7QtyS,,,,,,,
ObjectId(5cda3bc15e75395dc86f6642),1.13E+18,"During the summer, many families travel to their favorite vacation destination. What if instead of renting a house or staying in a hotel, you could enjoy a home of your own? If you'd like to make your vacation home dream come true,…https://t.co/f8wVuFEM9t https://t.co/oy5h8TK2Mt",,,,,,,
ObjectId(5cda3bc15e75395dc86f6643),1.13E+18,"Modern terms I hate volume 75:
""Bio Break""
Proposed alternative:
""Toilet vacation""",,,,,,,
ObjectId(5cda3bc15e75395dc86f6644),1.13E+18,@TribTomWharton @adonsports I teach my daughter every day that you treat someone else's house better than you do your own house. If that house is camping or that house is on vacation somewhere. Leave it as you left it.,,,,,,,
ObjectId(5cda3bc15e75395dc86f6645),1.13E+18,"You know it’s a good vaca when you’re lounging next to the pool in Key West waiting for a mango to fall, and you don’t feel bad about wasting time. #MondayMood #summer #keywest #indulgent #spoiled #vacation https://t.co/bWYbd2t1fS",,,,,,,
ObjectId(5cda3bc15e75395dc86f6646),1.13E+18,"@ow *something* *something*:  ""It's Europe"" ""You don't have to pay healthcare"" ""Europeans are fine with just living a simple life"" ""They don't want money just better work/life balance"" ""Tons of vacation days""... I've heard all those things in response to ""why salaries suck?"".",,,,,,,
ObjectId(5cda3bc15e75395dc86f6647),1.13E+18,@TheCryptoDog $BTC didn't kurwa wait until my vacation money arrived,,,,,,,
ObjectId(5cda3bc15e75395dc86f6648),1.13E+18,I don’t even want to LOOK at another school after graduation. EYE AM SICK OF SCHOOL. That masters degree can kiss my ass 🖕🏼I’m going on vacation,,,,,,,
ObjectId(5cda3bc15e75395dc86f6649),1.13E+18,"In the Vacation movies, what pet name does Ellen have for Clark https://t.co/udNiofNslV",,,,,,,
ObjectId(5cda3bc15e75395dc86f664a),1.13E+18,NOT THAT ANY OF YOU CARE but i’m going on vacation. See you losers in a week #KickRocks,,,,,,,
ObjectId(5cda3bc15e75395dc86f664b),1.13E+18,teen help wet teen vacation package deals all inclusive adults only how do girls lose their virginity how to lose her virginity single sites https://t.co/YhwcdpxypZ,,,,,,,
ObjectId(5cda3bc15e75395dc86f664c),1.13E+18,best adult hotels romantic adults only hotels discount all inclusive vacation packages adults only adults only beaches caribbean virginitys teen wolf series https://t.co/JvoW0hCva5,,,,,,,
ObjectId(5cda3bc15e75395dc86f664d),1.13E+18,"@sportsinsights7 @HunterZThompson Well Duh
One played a series 2 game 7
The other is on vacation",,,,,,,
ObjectId(5cda3bc15e75395dc86f664e),1.13E+18,"We have had 2 days of this really bright bold green #Bitcoin. And it's significant. Not one of those fly by green candles.While bears are off on vacation, the bulls ,market research firms, hedge funds, institutions and retail investors have all climbed back on the #bitcoin train. https://t.co/0C8adntYLu",,,,,,,
ObjectId(5cda3bc15e75395dc86f664f),1.13E+18,"Bolton calls a spade a spade, while @JustinTrudeau fiddles, &amp; takes another #vacation while #Canadian #hostages languish in #Prision!! #NotMYPrimeMinister ‘China is punishing Canada�? John Bolton latest Trump ally to condemn Beijing for detentions https://t.co/M5eaSIabfg",,,,,,,
ObjectId(5cda3bc15e75395dc86f6650),1.13E+18,"Summer is right around the corner! Check out some of these fun ideas! 
 https://t.co/S9yDqJwj4n via @MoneyCrashers",,,,,,,
ObjectId(5cda3bc15e75395dc86f6651),1.13E+18,@JennaJulien Miss you guys but glad you’re getting a vacation you deserve!,,,,,,,
ObjectId(5cda3bc15e75395dc86f6652),1.13E+18,jenna marbles went on vacation that explains why youtube fell apart in a matter of a week,,,,,,,
ObjectId(5cda3bc15e75395dc86f6653),1.13E+18,Went on vacation because of all my recent clout! Enjoying my time on my server. (I will find @CreepuhAwwMan's military base soon) https://t.co/LJ5BJK3Jz6,,,,,,,
ObjectId(5cda3bc15e75395dc86f6655),1.13E+18,I’m so dry and feel so emotionally drained. I really need some happiness like a vacation with my kids.,,,,,,,
ObjectId(5cda3bc15e75395dc86f6657),1.13E+18,@bucheonsbabe omg we have the same exact thoughts ... im trying to make my summer vacation meaningful but all im doing is stressing over myself and how i want to live because im afraid of school,,,,,,,
